84,105,4.1,p7vAihNeH2EjGkG8H2mkng
97,54,4.26,q88CP93-o66z1c97fKLknQ
105,102,3.8,W5ccR3e_UgrWIbtRpm572Q
141,53,3.58,6IysbUxTXxqaACNnI9R6PQ
298,267,3.44,IqMYMgIiVMs_f_GRwzmcrA
131,65,3.23,kmPsXva3OmILTwMjWEvRqw
8994,1497,3.91,0BP2U7pB03tkUHwKH2lE-g
1550,304,3.47,p37o9VT_K3Bg4nCep31RFQ
122,115,3.59,4nbN50tmmfSY890huIT-fg
47,60,4.08,Ca1PR4AUzVhQ4f7WgjJn9g
89,101,4.39,ibeYRWmFst05FZfo5vo_aQ
241,257,4.14,C5hDZleIfHtcXS9p4ZYBuA
307,201,3.61,wYSA9ez1FmqtYxp7rDLclQ
38,71,4.05,ms-_D4a9rW1KG656ZeuJ_g
1118,251,3.78,fNPJpxJ0uMpFdxRknYADxw
168,92,3.69,ouVmyTfVeRstI1_2cfJsaQ
21,103,4.09,Femj0PACiiz00SeUHkn1sA
29,70,3.7,BFEpGx_aato-0K3ffFjxTw
140,60,3.97,2Th6ccf5sgIpmBZu6Zr5jw
408,175,3.94,ftiAX5vlb42APSH8ixdqqw
315,223,3.72,WMr033A082goxr7Y48sC9g
253,168,3.57,vCDiRugy_omzGxGgZFEbkA
41,65,3.27,ZK-93QE2tbMHemELQpR3kQ
111,69,3.38,#NAME
7305,732,4.03,dHVdhgc-9Wf4246uCkuAmg
226,116,4.12,v_Isk2w3fm4PmzQ6G4WeYw
84,107,3.92,gS6UnNA3K4XGk9-nQs6FKA
18,54,4,BV5CLKDmSfctD7hRMUoJxQ
525,413,3.81,G3Jg7zR3jMb6jwBxg9-wcg
422,269,3.92,RBanYKft5Tw-5m_25Pv67g
140,191,3.79,P18YQxMOWJIzRgmekS3WKg
117,158,3.58,qwqeW66S_2o1dHqKLHesMg
58,78,4.05,XGQm7FBqo_cR2Reqh1KtHw
25,58,3.8,kvYhKuug0zR_EGNcL8HwSw
101,61,3.62,v21LSGtEPARH9I590kbddw
35,72,4.23,Be0pxdQfkJ5wqBZop1BhAA
134,161,4.43,5nhFI-vVBEOp_aC8wmJDvQ
52,57,3.9,KgwU55FE2UtjTZ0KuIA9ww
140,130,3.9,VR5yPn-c6Buv0N5ZHWzNzA
832,209,3.59,_bqFwjVhuWyf6d3_gVRdPg
287,178,3.1,l1xwNz9_E0W7KlXwUYurSg
2223,482,3.84,0RcKnkWuhuGiFOwk8M8cgg
495,515,3.28,1Fm7fpJq15ggZHJuYPkKRA
251,195,3.83,jBATgXYUlzSenG_EKFX06w
75,56,3.54,hEzOPNPDy8KTV3HNAtBWKw
451,185,4.03,5o6z73Xzs0Z6tNqIFyoL4A
239,148,4.19,Y7CxnUTOQGepxG5nh8YRnQ
81,81,3.52,YQoIVwufb9NgWBfh97zynw
119,52,3.19,D-PnUTY5pM-3LqEWJLUGVA
210,324,3.83,KtIVGqoqxlZawSVv2rM0tg
3119,913,3.72,8c6sKhpRD8LMLgSjQO0hsQ
594,326,3.86,eJMgz4oi9kWw0iau3NkFkQ
785,446,2.44,GRdmol7ZepKJWJdHrALDXA
405,273,3.43,ilzUv4QDiaodoVGdQOG_7w
163,134,4.21,_nx11SnlhKB7hkcaNfD_-A
78,55,3.31,Dq4vRwuYqfRkuJ0Cv-D3_A
21,85,3.6,upNuW_KYq4E-8BfTvAWspA
77,145,4.48,byfG-qVcOz6uWoxXqElVdg
590,443,3.79,qEuXvWnmh97d3iQHUtUSdw
461,291,3.34,IPcbHkP9eB20ur2oKsLxlw
295,199,2.92,1PW5tP8HzCdbHS68d8snbQ
733,1118,3.31,fybOLrN9UmXNLRopQO3UZQ
90,94,2.38,TKiSpQmFOEcT0gUi6ymbLQ
271,184,3.81,niY7Xd4eYvRgJqjLHwLZZg
335,259,3.95,XU27cwPSg1rzyXd14m48pw
37,85,3.95,qnN08Ny8o1DM-Nfac7BH0w
92,79,4.01,2OFDDaFa5QjwAjs_i2GBPg
1093,425,3.42,yunXF4gTHZTaA2UN12B8Og
76,111,3.67,JeNjr_T_uaZs9UxLfT-ySA
79,81,4.07,2khwBfHWg2pLQRux8TQ-vQ
721,286,3.54,2s8W6duyP532WpiXCN47gQ
84,98,4.17,sgIhdteuQ3CLY8uFR0RW3g
127,161,4.05,2PrFkMdhK2xXcjbE7ivXFw
736,278,3.81,VAHvXo5pyBUZRpJ56FrNiQ
555,302,3.6,5qaeGQ66T3XEdGYwt3oHUA
571,471,3.21,IeYyruWOt6-jywr2P8zIZQ
92,68,3.3,NyZCUjuPi8hUnnt-hDBV5g
81,55,4.27,07Y1Ue8vcwbHzjtHlpPjOA
132,72,3.83,yl0oiqEEjR6RIAsgO8nNjg
115,91,3.57,fzkO1lGkx8MHhT8S4Rbg3w
483,199,3.41,RsS6jUNram-5svM78_fdbw
215,228,3.99,elK6TqjCLSt89357a4d08g
349,177,3.24,hq_eDa8YT6sKBcgxEPF7sg
50,64,4.08,TV9ZZNoXui2T0c-1kDlLyA
184,326,3.67,YLtFrgwwfe_Bnl7H2NCg_Q
22,87,4.44,LHYOHSSCjh3CTpqzvcix0g
2003,568,3.75,xz5hwHZwzQ7ZqO4RMMGb6Q
230,118,3.72,TueNRQL1ZfNF75Y0v5pcvg
72,100,3.62,IywHqGkEurRBXeL5UGDASg
175,110,3.65,4SLaDMZrgsfjNd6eds8t9g
6,65,3.41,NINcPLSL1r24IGddEHdc3w
125,191,3.6,b2_R1drXwkTNZAJHX4FycA
247,77,4.18,cJcX0YR9gvptdFy2tF3ylg
71,92,3.47,71Gnwsn6XGae6n1PEu72ng
799,496,3.8,H6AoaCzeQu_lwP0uDS3uhQ
420,188,3.86,D2Q2Ren8hw6YW_0cAZ6s4Q
44,51,4.09,SeTxyBLFX_XCS4LarZYUTA
303,115,3.71,_mo4LtybzPjvg-i6meN-tw
70,81,4.85,oCWY7P3nRwVcOXId3T2pVg
93,82,2.94,ybfmUXhJ99SoqOPuZVXPqg
87,74,4.16,bG7rM-v1rh0OW9zaym2J2g
845,263,4,CHPoN9S6rKmzdvYM9XM7Sw
370,171,4.03,-2afQFB_rH_-7Z4JlqJkjg
54,63,3.94,71LV9gQk4K6hgthhZK1WPQ
1352,366,4.36,nS76zRdI1s66EMfuoqng6g
117,102,4.02,0KJT4WlTTlEb6R53Mhu6eA
98,83,3.98,CYIuUxSmOaqHo_zpksLFYg
196,145,3.58,5FkVTCXFC4naRCQn0w-mQQ
137,134,3.92,hoMKg_OW9vAm2-M93PjQaQ
315,109,3.81,fW1AwXrDQ8fyhMA62jKH_w
225,114,3.36,CLGOif3OirUHztv6TZohyA
171,75,2.19,GTetI8yZ5YeZEj6W3G-VzQ
3716,663,3.86,SpKVX3rt892E-BrL-yeqiw
202,95,4.03,D8vHZ7tCfs2QsYxKJzB4GQ
1236,1179,3.72,AEeQ7YgjLKdJ2b2y5_9a6w
125,103,3.86,jme8UFj1Ru3Ywxx2I5WFYQ
255,214,3.56,XN27aIDDL5Iu7vvGCEU2dw
109,154,4.06,g-p9oxVKCSVfM-SNAZE93w
271,410,4.13,_by6AER0fuS6y2pzvqtJKw
207,432,4,#NAME
142,180,3.57,Y2Es95egzGmACv_-h8U9ug
750,436,3.87,x1kVMEAWMkL9S25lOi1qvQ
84,57,4.25,GmjqOh-bNnqCGd3Nn0h9Eg
494,267,4.02,T139p4-n-Itdbw5azqkN-Q
87,100,4.13,7jWPLTA3Y1BJYzp33UBtKA
73,84,3.79,q7c9YhWTMmFBaQAGp_SgcQ
37,56,3.27,yZ9nHJRabT9JuVuvBaE2Wg
371,226,3.7,7cerwCctRxDq_5w13KXMAQ
201,90,4.36,jstzLOfep9QasregcegH5Q
84,59,3.98,25ChQa3NMHJNq_qpHU6TqQ
135,170,3.61,5OT2LDEfqEyaFckRetKAFg
26,76,3.66,TiDG-HqEfwTKclI2coepVA
488,301,4.21,DUkHlUCC7sy5aZfEk3nbUQ
2287,696,3.77,Icw-sfb2YoRKmOCVhxf10Q
81,51,3.89,#NAME
2469,376,3.93,fwEPqYiyZCaB7QKY6a7h5g
138,62,4.34,THaQGnv7YKk67yxNXvv66g
160,57,3.71,dmc62QN7hPXdLycw1XP9Fw
419,294,3.01,4tj88DqyJmnmiY-g170joQ
87,71,3.99,yGzt3Tx_9PcqAe1OOIPcPQ
232,53,3.55,TF0wvOmYBOCRYInIlDnulg
4429,1136,4.08,jlpbR7IurKHCnSrGxELVlg
92,106,3.3,RxU2EOtHFNe6EX9T8z8VUA
72,79,3.75,FHN-tXV3E2LwPRz89xLmMQ
1347,1341,3.89,8X9FjK6IjZA4KamkP2Oj0Q
274,199,3.92,lc9gBx1kCGL0jWvJytg0aA
826,236,3.72,ewtPt6PnwQ0P4DuhIGkaiw
33,72,3.9,7D_cSmbxHimf4zKDiHUa2w
386,78,3.73,bEh3QgQdS_d7Hal_FQeGaA
295,87,4.02,QiqLYe20qEzZ45bpr182JQ
75,101,4.01,51rzvsZNmxY3npvhTZS43Q
398,215,3.79,rIFcHjjUmA-0OD499t1gsA
104,117,4.24,L7LjKReg_3NclqX5yRYB6g
132,56,3.93,EOhfhC-QzHSOWs1DGtnWGw
82,106,3.41,M28qUji670X0Q7sW3TUJHw
270,269,3.42,1AZcko-Roc-o4LhOzkAwoA
817,467,4.09,8XuecFpv6df1j8JL26jbYg
255,128,3.92,Yjy98bdkYt-de6lzthXsEw
767,467,3.98,6OnLqgpuc_emCA4o0toEJA
62,78,4.23,eCTdqjkB2oN-QJAZTEWllQ
84,100,3.93,JKYvX47FmSsJxKWC85e5ig
98,141,3.89,IReDB0PexCHDY1ZZ_NyAXw
213,96,3.99,2CXgtBWkI7-_w5weEXZGHg
39,85,4.07,toDSJ0I17ECFu2nFa4phmA
26,60,3.67,DuZdr4WrxBC4TEHN9yjuCw
62,84,3.9,QzO07PBQ0d0gQoDAGzET1A
79,73,3.37,1VW5SeL89gpsOIL7Cq1u2A
51,88,3.06,y73f-Vv38NWs2wIXOemfuQ
583,365,3.58,5P8ZOuRuCZPVcmqo8YOOAw
228,146,3.84,S3EDROr7Dr5EpJawwJ2zQQ
99,127,4.22,y7O_Ol7iyL1C4UTX8cnaAw
243,128,3.05,5PT6t-v-74W-e--B6jsyRA
78,62,4.22,yre7w8f-6xuPIXsC5-j49A
108,81,3.9,70RYZMGxuqGZopYFYFNwiQ
39,56,3.37,VJPYkwEj3qVlhcPGKFrQ0Q
480,129,3.78,1Nehsc8scsyjb7em_lihXw
54,98,4.14,THmNf_3EpUZkP223SF7arg
1811,229,3.69,M91Q6aVX9r1LKX4oLJ9Umg
339,170,3.65,ZdpN7324FS7094gCDdavJg
228,206,3.71,ToAJ9EmmfW9VpWmBBR-Z1w
115,52,3.5,tB0QZvIe9NZFnFJrdaYAqw
195,208,3.8,4eJHK61Ee1ea0KZPiKSv5g
150,178,3.52,3pTrqOs3VxYnzVHk1I_5LA
141,145,4.2,#NAME
114,114,3.73,H-mAG5xC7DUidJgQW93Idw
223,92,3.51,_HGKhXIBUrQ_w7qPCGRR-A
44,64,3.84,7LmOrAkqmVFzBuw3IVmV8w
37,58,3.64,dThnQfCZCpbLXwqRqnQhFg
561,425,3.95,YSCMpOe1q6ox2V8iFoDX3Q
139,86,3.83,Sjpo75EkOIypQr9hevnwIQ
152,124,3.95,ERjpvYJvL_36PwuliJwJ3Q
1577,333,3.65,bZ9RpvdYq3Rw7NZOUGwDqA
372,334,3.28,bkaxOJIYe0rnOftqg8jNGA
187,244,3.99,ReppCmGFmGOEbt9eNScELQ
254,147,3.5,JR3OVjq7CTlR2ID7agW7FQ
165,60,3.9,CLz9JgzYmyGNP5p5EERRdg
185,137,3.93,f1YkExo8XLQsbGkd7nRb9w
105,135,3.38,pBkuc4JUgFx_r0_dn2Wvyg
1090,510,3.6,1o7s2pl6k6XbTeopy2UMzg
99,83,4.1,hiDxBT4S8t8PhtPNYeLl_A
22,55,3.4,JGaxuYWmNktDUgHFHP5gEA
257,115,4.25,GDOwskrcbiiM9ntL5YsP6g
16,73,4.36,wAImuDuRNFB9OzzxiVVZ5Q
73,89,3.91,LyvD7Itf--TfB0aQHLGrzw
129,130,3.77,eSlsVnexyWHrOFEfDx62Ng
142,80,3.98,7whs5CggnhtNIZOXbvV2eg
437,464,3.69,qwvgycPC5u4JZv6DfawPqw
438,299,4.07,z4KUOwy5MCXKdaaOJDiACQ
278,170,3.57,6zFGYs1GWgSJAJhwnsHj2A
112,186,3.64,BYrPn1n8fRQY_nU5WTz80Q
153,86,3.41,qUuuEDPx4c7U69lD1cvXZw
167,84,2.82,1yqbw8yjrfRfFX2O5YYnWQ
88,126,3.91,SU7ky8NaSDy9OVH9yF23Ig
52,72,4.25,1IY-4dYms6DLYVUh0WICUw
7,105,3.28,8PT7hzfdzDOK2MmuY97sQg
104,55,3.44,59QGkPFRV1PkA_3MxPO8tg
79,52,4.4,TRTEmDo2IGXRhJLeIaMKTw
104,138,3.43,Rn6N_EsE-t63kimRAMCH-g
68,92,4.34,CcB9Aicb2x6xDPek8kblAg
141,88,3.64,VIdOQ53VNR7hd9IOGDrOHg
35,55,3.89,tHHZ5TpnTHv5wX0y0luT8A
39,68,4.16,lHuebB4IJUPD7uc9kexb9g
622,201,3.65,7AXJ30yf_XX3egGB-se4gg
156,231,4.03,uCWHw0AcKwTjvxDl8RpHKQ
1086,208,3.66,FuEecQz7BZJhJFOk3DO6gw
414,223,4.02,WYWjFF01WzwQNL_whGEkKQ
460,178,3.18,Usv0_igqShk0svnHIZBTDA
829,546,3.52,M5ffh546YjDYmp0e9QpsLg
178,95,4.62,T8qhwuzcltTokEz1BITYKA
52,62,3.76,UhmhK86Ok8KasPWFkkCGvw
61,74,3.95,kKX40Iem8uyucrE2a_l_2w
15,127,4.35,2kyiOkXFY-F2BAwRDq7tXg
52,66,2.72,lhM7jFajmGAM9uBRBhbZzA
543,261,3.96,bpNlvia99acwA0UUOJouWg
80,58,3.25,wHYKaygSoyAYaVIlXo1dyg
60,73,3.41,hkeY5oVCDz8_UlIPGFdAMQ
297,174,3.46,ExlTRudpZTJnxW3nerGzwA
109,54,3.77,LOwTPa_jI66phTa4LX6k6w
640,386,3.87,yUUnTJ4mGs7CxMIWqUSfog
360,127,4.1,em_Z4ImVutdi7Mf2pqDLxw
199,80,3.94,3Ym3AK5jeQOQh1s_oskhQA
47,89,3.55,EuqU6OxRGVqBF6PX2x61dg
1357,629,3.35,N4s61dmwCIrifvOaQstJ-g
538,591,3.92,liWRT_d1o5U9WUCot3SVjw
127,101,3.63,OIpPBVverApW_ZIrlUzqlA
551,344,3.56,WX2OGNtFMkfZYSopABxchQ
111,66,3.51,9Cm1fxe5gs8RPhLUitUbwg
794,405,3.55,5-zFCbhZYRwKQUp4max6bg
407,147,4.14,DkSEf8CnHalKx4sOc7w4GQ
61,93,3.99,vQtgAlIlKm0KzN_GTVEfDQ
664,136,3.98,d8B0rpK3LRPKry8AXydEZg
358,298,3.82,dsBVz4SQ2qyDBn-i-RceiA
97,58,4.32,bCWAygtqSzoSLVPIF824Lg
29,58,2.79,IWCOBpVD9E-xesEVVRkQgA
39,64,3.71,ENWl3O-6ZIlabyzYBjWcLA
176,109,3.86,AFgwpyYlNxXZwVc57MS0VA
230,149,4.01,GxsVWXf8DSZ5b53u3W5MQw
160,116,3.79,a4PIHfTb_DDwESQszvwKfQ
332,235,3.62,P5Qqgzp-e9xfbJpC5i_nQw
1258,1092,4.03,5Wb9S2KRzavF19g6ATpWjA
306,148,4.1,MSkWJmS7fheP3GkCK_jc6w
97,102,3.77,MaFUdll77khj4IG7fMGV1A
2152,790,3.58,EotCoprIOdhPExlXE1jL4g
93,82,3.59,1EATbMOaAZjaeJk8w_k_6Q
93,76,3.47,#NAME
64,92,3.83,lDf5IrZf_jTdaz_JRfHgbw
90,61,4,K1eHUJkGHzhReH04n5O7dA
54,77,3.1,r5YZXG-6CzKtqSSvLxRKzQ
55,56,3.72,0c9_OYNzCCP5BBOHD19NpQ
24,59,4.03,M9HwwuzZlF72mE0v4i245w
372,214,4.11,knZduWPnQA0kQ9Rrq4lUhg
385,182,3.36,dxxAYD99lwuf4frHUMHgWA
301,128,3.46,j0jEBGMVoP8Armdw6fuZxA
1326,773,3.49,iImsdhttFpqk_L9iLKtEZA
90,105,4.54,ZA3OdsxN4ysnFmsFsQm1og
10,59,3.7,WCICI7RDPM8B6InbWAoNHw
206,254,3.86,7zjsF9Kkby3CVHIPoigGeA
396,78,3.8,nvAY818ya5cYKWqp1Xh06g
225,164,3.78,cWvfIoXrme2ofEAFmRjUcQ
165,154,4.36,CxC9Zhlq5BGrBkDLGWP-TQ
310,113,3.85,dJyY3aXKL34vtCF3OP3FQw
515,356,4.01,sm-0SAWgTWwVYn9lOi6-iQ
271,142,3.64,PL_71T_6Y63ePJyDjMyAwQ
237,70,4.17,8cnlY58wMbs1uNrOfH9wbw
1779,737,3.91,h4tfHGODErFCFrg6KEZ3xw
37,66,3.93,-6LseY-0gvMk5bJCHugvig
127,101,3.04,SplK-4DuCSB1ntJASoN1JA
48,67,4.44,V6tKTMKo4_gCsskcgjTaVw
130,104,3.58,dELhQvTYg1gVXatxjuIZUQ
59,97,3.43,iBFzR5_M3Hhu2VMqxRCPXw
1084,561,3.95,ABS9X2X0kHXJAxlxLrrIlQ
66,128,3.62,mXsKJKW1oQyHIaWLILRqlw
168,57,4,XsjNluwx6oJdEoTwloWy_Q
26,62,2.99,7j_NOgczorBXbhYvouRg3w
822,815,3.92,pneC69HvpWymo4steWwwtw
91,77,3.05,ysRl7ImFxyCRxSFzwGeB5Q
219,56,4,ZEvLPaObfPBiuu3slGaoXA
146,59,3.98,x3grFsSaWZ_jc47SOpvjYg
149,115,3.93,63Ld2byrcA2SUpqORGB9LQ
51,62,4.27,uz2ZI7BItCgNqiG3GB8b_g
409,419,3.76,z1V7UFdPFKwnjgYRH9rrCg
302,124,3.63,HkHb2WF0FMK5rXrS0_8l8g
265,122,4.41,#NAME
72,62,3.47,U-CoVGaCmqwSH1gWTne14w
1013,384,3.47,IrmsjAqxw7UgZfA9imDfEA
850,404,4.09,3P9Wnn0Z9TSe08bA8IIh_A
16,76,4.2,rkGyFFKo4pbmg11s8zea_Q
78,120,3.36,snvam6gpJNuoN540yyXafA
143,96,3.43,Axe4nV4bUucgHKUBKkouyg
141,112,3.87,POZ1zYcdBrcQHEg_eVjuIw
96,69,3.7,ZE3fdkU6oaeqzPuyWX6Ogg
5554,931,3.72,QQacOXfgNDSwTvJyzB1iLA
67,77,3.93,xigm_ParI9PnccZ8blDo9A
130,135,3.8,ukbw4sRQBQ0SKOavpIvrfg
632,486,4.38,_biq4yfs8vntsU8YjRXQOQ
54,80,3.9,62PmBqSMhsilKZ4v64lm8w
99,91,3.93,wW0e8b0ndCLaGxVN6hNp4Q
587,581,3.52,Jegks7c-o66A9LaxWYQLsQ
372,178,3.44,fCNFejjg6XqHdmZhzo_Rkg
579,208,4.06,WAX94fDyzICuAHwpRp1J-g
46,74,4.11,mt7TVwD_AU--yM4pWjSToQ
95,89,3.93,cMO8wFRrzM7VRS6UKZIbbw
224,126,3.41,mDzMELsP_F-MQJUSJiT2ww
116,147,3.71,NTHyophYpueCy8w9eXHLFg
389,202,3.75,Z6kiQCBNSU5iNIHmgbvM6w
385,464,3.49,a5B-OPsK1IcPYDefYohO2w
16,75,3.58,XGnieDI42nQxWCEM2mRNeg
38,105,3.6,B9PMoKvY1LbfCDmy19LZJA
168,116,3.58,GfVgSVKpdv-9-PaBA3ymfQ
436,243,4,sgwEMRH9ZNtlo1GFl32zaA
255,228,4.1,1tGtT-vvMgZlMnjsWsJRTA
389,207,4,N5JPIH_0fUge9suPoyp-9A
198,147,3.58,WiPv22t6ullixqQdNjR-kA
1018,172,3.96,7R7BBD1KxhKHiiQ3OPI1Xw
2572,351,4.11,Dm1XfFRUHb1YspGalHbLVA
54,76,4.01,BbV-EN8nUokwrBUOJ3L5eQ
58,58,2.17,lm_njYBHMe5Zsdm5AduJYQ
71,69,3.51,Sw3A6WoyVZAy1lIoVaPQqQ
32,90,3.99,8ybpbRXLKs7moodhSh3GJQ
24,69,3.96,ljRTViF-KBm5nkYOYAcQqg
206,136,3.62,JB9aC-Caw-0Bd9iMX__g5g
346,138,3.58,spIShnbyWXzrblaRb3Cq9A
338,198,3.99,Q2jJJa6b1tLuU_bUcoZE8Q
120,84,4.01,LyzyYurDgf6bm4MRWabshw
142,107,3.86,AgiiwEWDChHGsPzbMdWpFg
421,396,3.58,Fpp-OmyADfhdKoF9aFE52w
198,367,4.06,fuFRfCHT2-vFi929nC-EJw
68,79,3.12,X0Um1mbWIz1FOmRwHIsvJg
170,191,3.59,aoEf-oKyrnzVWeqOiD9c9A
127,173,4.41,bFh7GYTptxIAsXXMuQqY5g
107,59,2.41,A1laLROx3OANGNUVmlmcJg
153,97,3.16,AcOfJwSXSy2aDWsdKyb7xw
503,238,3.91,LoRtZnLL2Sz1X0KUUTEvNQ
112,65,4.02,_GWXVRlvNRhlzMz65djMGA
210,51,2.81,I5_3aeuh1ZPnRA5iH7OwLQ
76,53,4.15,CTHe-MHmoiBOn4YvlBazKQ
209,91,4.21,oZWx-Udu1bV_jbR_MuXaAw
24,57,4.33,PKOB_0R9CJxiRA1XhdbN7g
224,167,3.46,jeG2jf1X-BXHlxEvdOphnw
136,100,4,ffeBVY3AqVA2W-R-5tHicA
80,85,4.36,6wi0cLZVLIxN8-_z69qiGw
50,53,3.63,OqTGnI0WsS_MBG6ZC7e-ZA
68,73,3.55,TUs7X-m3AmUPQ4UkRRj9cQ
97,72,4.04,nggNtjoFnzRvmrWZXzoIbw
174,80,3.41,XA_lIArLNis1tzrqSywzHQ
237,259,3.88,VVv0IdHeninRaQ5XLDkgdQ
162,233,3.61,Bs_enOG989OeCchYX1zY8w
1208,212,3.53,B9resjdRm3Dj7LGepu9xLw
170,176,3.63,r-8pkFI-PwSVbEFgydUfxA
258,294,4.02,miGS2tqCf1kk4vg-izL92A
61,63,4.35,E_oixtg4YrebM7m2E2osKg
319,158,4.01,sxuEnq3WXsWjAf9xTIrz1g
567,500,4.13,h8ZdjqyHNRnlukDg-9OTww
183,58,3.41,eBDkFqpS6u03mqCNW3ZG_g
784,307,3.64,nDBly08j5URmrHQ2JCbyiw
47,51,4.18,1kNwsUDdLFMrpUkjSkwkrg
1064,625,3.85,x0gFshv4biRbHxpS6kuc0g
56,111,3.78,w3Kljm1l_IIJNWwYK58CxA
122,57,3.27,P48sV1ZN3TgClsNTKTiKSQ
69,51,4.04,ESmmhg0aE43YgY-mvKkP9g
151,79,4.16,bVMvdNNqiGQlyz_cWpXOfw
43,102,3.75,p7VErnZDWVTqh05GxJvrcQ
483,121,4.02,egLg3Ohov0aCMEKcZU-6bA
154,110,3.7,qLF_KJG2vTQBcXTl8WYk6g
903,407,3.92,UCqJPuDPoWmNYQskv8Yvrg
60,198,3.73,qA-wVJkAb9-60Rd3IEgSDA
383,94,3.9,OhqXsFeqCVVnxbWuZlnGvg
280,86,3.47,cOshQqBijblNGwrtrwG7og
40,71,4.01,Yu4Cm3N5mYcCf18LskW0iw
7184,939,3.64,LusAw6vTDC7KAfbuClMReA
22,63,4.05,8kPj0rnu-_AMd8q_mKRCMw
73,95,3.44,HFBX3tgVOIhw9XQchevOdQ
202,147,3.95,83Fw7aP4euEUBV9TGnY4Cg
226,135,3.56,_jW1H29ZEcdjrCk9H4AheQ
171,107,3.1,5xUUzFaKAcrFOPTgMKBfww
420,107,4.09,JT5kM6wRwh7cNt8IAuX_sw
233,137,3.73,5PRg_S3Rohk66lG0A8pb_Q
146,57,4.72,I2sk9SgwRkBcVv-bPyls7A
49,59,4.1,UYjwk_5ABtefZZ6ZBeT3Ow
56,109,4.34,xqqAzP6zjtJbyegKR1Md9A
107,61,3.61,Zum5o2UnAs9U57LX5rovFg
185,287,4.02,iziH0lfNVbTvhRtH2WkIbQ
642,631,3.91,pCU3vTwjSj990ed4zUD5Vg
71,105,3.06,KS4sQaNw55VVJvCfFX9A_g
120,82,3.55,TgZ7sNooefJLbf1NyQ7OLQ
812,465,3.67,5qAEq26rBCkEInsoxnFy-A
1913,209,3.43,oPG5VgtbV0DaDqYjBIgyXw
324,108,3.95,Zd0t6LVxJsFQbplCMxlIuw
137,143,3.87,N3Bnmz4UO4nMn3D_m1dN4A
24,97,4.28,k55ZXzL4yKpzT7QF9eqYig
75,92,4.09,OdjIlCTnJrZfF97oRlDJWw
401,143,4.12,FWgi7YipQbh69PB_guA-uQ
229,241,3.25,-1oZqFc5uY5RUSp3ZtF0AA
44,54,3.57,sK2rCV2kgV4gXYPVaeXTNA
135,93,3.82,aRdxVFANMVBg8urt4Io2HA
876,573,3.7,4gQTl-I7d-K6UZsllGf9pA
1204,321,4.07,SsVFFZAnw8HbdCfh10scdw
295,171,4.02,xvx-_UQKv5XcFaCZyrdlPA
135,81,3.99,iSC1qIQlbpmQH2bIBM1hGQ
146,82,3.57,Lt3VE0iblUXzIh2ZrW3nrQ
148,269,4.21,aTue9obn3LurRF3U9N5hiw
1697,1323,4.17,f9Jffqh_4ghH4iDplRITUA
518,361,3.74,TrhTpi4XUKrBQZRds20fyg
113,57,3.63,Pdm-Q8wGIX50f8FG6iY6bw
269,203,3.64,jg0TaxZ83UcY6fETV-36OQ
276,81,4.16,#NAME
294,171,3.84,30A-aQxSoEKMTSFFvE-UDA
194,150,3.61,btMNjQVCgsC2Dk47-pKMCw
732,335,3.95,R2Pegnyj6ZcNb0nVDVGh9A
30,56,3.79,Jj_5AzNFBOoYDtMjZsqc-g
57,92,3.49,_BF0wl5QoMXr0vD84ka9iQ
3474,655,4.26,J2JfCaiaZku8HgfNceU8Rg
116,98,3.8,gEysd5btpRh_7TkZN3Ckrg
42,53,3.72,Hx5DQr9D3raEVeY1euvFHA
35,57,4.1,qesCczqgjSzve3D16Qg2cg
84,57,3.81,UWyQGPNLGKQ-hP1IfUfuog
119,98,3.71,ZvrGlqBvtkHz0Hx69mReKA
466,330,4.16,xY7Ks3sRwyxALGsTQzMAyw
662,389,3.64,wWT2TslC6kAPrHYpv_osuw
333,200,3.88,JSuZ-EcSSDrv-60HyDAzbw
463,265,3.06,0RwURk5HctmgkmYSIjAXrA
480,114,3.54,o4nf5yvdb3uq9T-HSc5LfQ
526,318,3.64,xrlPq-_gOHwullwVgmuIzg
105,52,4.15,Xv9QGWtD7yUjh_0aaQklaw
307,124,3.77,hMk7RtUtKQQE5U4qCd91og
1009,198,3.45,LlgJUPJQCflL-FmAp5XDQw
52,86,3.55,ZU4glHma8wMQkzEKDbvkjA
125,76,3.84,aWnTFULeJjzx3t10RrWNSA
190,149,3.68,yRuLM2KcWZdSnBv12zdqzw
58,51,4.08,3Fb3efCOjcblXiYXKBZapg
632,645,3.4,v7eZC_myKtZ0TFodMLrRJQ
951,199,4.04,PdykyF9oZkqU_tzzzW9gPw
577,326,3.62,N3K9wuyFN0rMV8-F9_ZjFg
107,57,3.86,mHNArCvWGV2FfpvX0XJP4Q
155,69,3.62,jinpMSEDCSVPrk8WezlySQ
43,77,3.78,GdAviD9oq5Sm6GoaptueVg
645,486,3.56,cqsUrUgD0N61ctUrke278w
704,293,2.87,zpXplaTZOxXuzJytEC4KLQ
1668,263,3.86,3uvenNn_QjmGNyU4f4T9uw
88,115,3.87,aj7Vj1UVmxpDaauM-OiSfA
286,141,3.67,QtLIrTygN_d_z1vER0wc3w
152,135,3.8,6JT8MccP7xOx9Zj2GVHfwg
235,69,3.27,hLGevR8CU7QFL5dYya93RQ
82,108,3.99,D3bOQlAuztEfVWg1ZWz5uQ
94,63,4,Ii-_VgHjmOxBjVzHaMBivQ
379,51,4.15,KkLG9t6k7XVZrCibznMTMw
